ID,Tweets,Labels
935,Bro kama ile kauli ya CAG hujaielewa biblia ilivyo na mafumbo unaielewa kweli,0
936,   Waziri wa Afya Maendeleo ya Jamii Jinsia Wazee na Watoto Mhe akizindua maadhimisho ya wiki ya unyonyeshaji Dunian,0
937,   Chapati 2 Supu na Soda Billi Imekuja 16000 na Mfukoni nina Elfu 5 Nifanyaje Ndugu Zangu,0
939,Hili jambo sio dogo kama tunavyofikiriahii elimu ya kiingereza tu bado hatuna soko kwenye ushindani wa ajirando ije iyo ya kiswahili,0
940, Wadau mbalimbali wa takwimu kutoka taasisi za utafiti wamekutana jijini Nairobi kwenye mkutano wa unaolenga matumizi ya takwimu na miundombinu katika kutatua changamoto zilizopo kwenye sekta ya kilimo duniani Mkutano huo umeandaliwa na taasisi CGIAR,0
942,Rais Magufuli aitaka BoT kudhibiti matumizi ya fedha za kigeni nchini,0
943,habari unahitajika kutembelea tawi lililo karibu nawe na kujaza fomu,1
946,   Tunashukuru sana mh kwa kutembelea banda letu kujionea mkaa mbadala wa mianzi,1
947,harith rashid kujiunga na kifurushi piga namba 14700 au 14800 kisha chagua namba 1 saizi yako,1
948, TAZAMA  Kivuko cha MV Nyerere kimezama ziwa Victoria,-1
949,   Daktari wa manesi Usimlipe Hela Hiyo Mimi Nina mmudu Vizuri Sana kwanza Hatutufanyia kishikaji tu,0
950,Hii sio ya kukosa mtu wangu Zimebaki siku 2 mtu mmoja achomoke na ndinga mpya aina ya Renault KWID Umeshatupia mkeka wako Weka pesa kuanzia JERO kwa Tigo Pesa kisha bofya kubet uingie kwenye droo,0
951,   Wazee Wa Kunyoosha Bodi Za Magari Chuma Inatoka Kama Mpya Check Nao Wanapatikana Sinza Mapambano Kindly R,0
952,   NGUVU ZA KIUME NA TIKITI MAJI Tikiti Maji ni Tunda Ambalo Kitaalamu Tunaliita Citrullus Lanatus,0
953,   tuhamasike kupinga RUSHWA YA NGONO Vyuoni na Mahala pa Kazi ili kuwa na kwa maendeleo,1
954,   Wasichana wana changamoto nyingi zinazohusiana na hedhi mojawapo ni kutokupata taarifa sahihi pamoja na kunyanyapaliwa,-1
956,   Zifuatazo ni kurasa rasmi za kwa ajili ya kupata taarifa mbalimbali za hali ya hewa F Tanzania Meteorolo,0
957,OREST NGOWI Msanii wa Bongo Flava Ruby amefunguka kuhusu kufa,0
958,   Taarifa za wasichana kupoteza masomo kwa sababu ya mimba zinaripotiwa kwenye vyombo vya habari na zipo zisizojulikana W,0
959,Habari ukifika dukani kwetu ni gharama yake ni shilingi 500KA,0
960,Kesho saa 810 jioni kwenye utasikia mapinduzi ya muziki unaopigwa live kupitia yako 1025,0
962,   Baba wa Taifa Julius Kambarage,1
963,   Au sio kaka MAINA maisha ni mapambano uuuuuuiii pang pang pa,0
964,   Corona huambukizwa kwa njia ya hewa kwa kuingiwa na majimaji yenye virusi kutoka mtu mmoja kwa njia ya kukohoa au kupig,0
966,   Taasisi zinahitaji kujiuliza zinataka page za mitandao ya kijamii ziwe kwa ajili gani Unaweza kutumia mitandao ya kija,0
967,   Huu ni zaidi ya upendo Tuendelee kushikana hakika tutashinda,1
968,Habari Emanuel Ahsante kwa kuwasiliana nasi Naomba nikufahamishe kuwa tulikuwa na tatizo la kimtandao kwenye upande wa intanet mafundi wetu wamelifanyia kazi na sasa huduma ipo sawa tunaomba radhi kwa usumbufu uliyojitokeza SC,0
969,Usikose kutazana droo ya mechi za mtoano za Mashindano ya CAF Confideration Cup DStv inakuletea LIVE kuona droo hizi hapo kesho saa 2 usiku kupitia SS9 kifurushi cha Bomba sh 19000 tu Lipia mapema kifurushi chako kujiunga na DStv piga 0659070707,1
971,Wako hapa ni imani yetu watakujibu,0
972,   Makamu wa Rais Mama Samia Suluhu amewaagiza wakuu wa Mikoa yote kutenga bajeti ili kuhakikisha inafany,1
974,Habari Tafadhali tutumie namba ya simu husika kwenye inbox DM ukiambatanisha na maelezo yote yanayounga mkono tatizo lako ili tuweze kufanya uchunguzi kwa ajili yako Unaweza kututumia namba ya simu husika hapa Asante ZM,0
975,Mtu anae tafuta mafanikio au aliefanikiwa HulalaSleep less kidogo ndio moja ya uwekezaji mzuri zaidi unaweza kufanya ili maisha yako yawe na tija na yenye thawabu,0
976,   Kuna nguvu ya ajabu sana when you start thinking positively Inapunguza hofu ya kupoteza au kufeli,1
977,   Kukata Tamaa Ni Mwiko Kanji Tunamdai Hela Nyingi Sana Cha Leo Hichi  Games 5 Odds 10 Stake,0
978,Mida hii kwenye XXL Clouds Fm Radio LIVE Mandojo na Domokaya wakiireview album yao ya TASWIRA,0
980,   Jama tuhamasishe watuvwazifollow acount za club yetu iwe twiter ama insta wenzetu simba wanatutambia pesa hata,0
981,Pole sana kwa changamototunaomba utupatie namba yako yako simu na mahali ulipo tufuatilie tafadhali,0
982,   LISTI YA WAREMBO 8 WATOTO WA MARAIS AFRIKA,0
983,we me wa online sio offlinesema dharau zinazidi sana humukila kukicha halafu vibwana vidogo tu,-1
985,   Mazingira ni Afya mazingira ni uhai unapokuwa kwenye mazingira mazuri uzee uchelewa   Tuko Mbagala,1
986,Pole sana kwa hilo ili uweze kuona mkeka wako wa nyuma unatakiwa kurudisha tarehe nyuma kwenye bet history yako SS,0
987,Hii dunia ya ushindani sahivihadi Kanyewest anatoa hela ya promosio dunia ya wahenga hii,0
989,   Kuna wakati unahitaji mtu wa kuketi nae chini akuambie usihofu jitahidi unafanya vizuri tunaona juhudi zako na tunatarajia ut,1
990,   Njia ya kukuza Twitter account yako From 0  1000 followers in 30 Days Fahamu malengo ya account Elezea malengo ya ac,0
991,Habari Pole kwa hilo Tumewasiliana na wewe tunasubiri mrejesho DMinbox PA,0
992,Na mwanangu juzi kangoa nikamuuliza hivi unatumiaga hata kondomukanijibu kirahisi kabisaHAPANA Sio ujanja mjue wanangu ukimwi upo,0
993,Mimi watani wangu hawajawahi kuvuka mipaka ila pimbi ambao sina hata mazoea ndo huwa wananichokonoa,-1
994,   Tangazo la Kikao cha watengenezajiwaagizajiwasambazaji na wadau wote wa bidhaa za nondo tarehe 29082019,0
995,Utoaji wa mimba matumizi ya njia za kudhibiti mimba dawa za kulevya na mafarakano katika ndoa yametajwa kuwa baadhi ya matendo ambayo watu wanayashabikia bila kujua kuwa wanatenda dhambi ,0
997,   Jana niliongea na Dk Bashiru alinipigia nafikiri alitaka kutest kwamba vipi salamu zake zimefika nimemwambia katika,1
998,   Kuna fursa inaitwa STAWI LAB Mafunzo kwa ajili ya Taasisi za Vijana zinazojikita kutetea haki za wasichana na wanawake,0
1000,   Sisi tuko pamoja kwenda na Serikali hadi mwisho kuhakikisha suala hili linafanikiwaila ni vyema lifate miiko na utekelezaji w,1
1001,Leo ni siku ya sauti duniani na kupitia tutakujuza ni kwa namna gani unaweza,1
1004,Siku Hizi Mtu akiwa na Followers instagram na umaarufu kidogo Hata akinunua Saa mpya Anaweza kuita press conference na waandishi wa habari wanaenda eti,0
1005,Habari ahsante kwa kuwasiliana nasi tunashukuru kwa mrejesho wako Endelea kuwa supa na mtandao supa Tanzania Ahsante JM,1
1007,   Mwenye kiburi hutaka makuu hata kama anakosea kitu si rahisi kukubaliana na uhalisia,0
1008,haya MC naomba uwalete fans Dondosha handle yako  retweet na likeucsahau kufollow back,0
1009,   Kwa jide imesound Good kabiasa yaani,1
1010,Lakini matokeo ya jitihada hizo kuboresha viwanja vya ndege yameanza kuonekana ndugu zangu Hivi majuzi mmeshuhudia ndege kubwa aina ya Boeing 78710 Dreamliner ya shirika la KLM ikitua kwenye uwanja wetu wa,0
1012,Habari yako Limba Tunaomba usikate tamaa kwakuwa hiyo ni bahati nasibu na mtu yoyote anaweza kushinda hata yule alianza kucheza leo Hivyo basi tunakushauri endelea kucheza nasi yaweza kuwa wiki hii ikawa bahati yako LM,0
1014,Hapo ambapo mnapataja temeke isolation kwa ajili ya wagojwa wa corona unasema hakujajaaa how come wagojwa wawe 19 Basi natakwimu za tetesi za wagojwa zitolewe,-1
1015,SHIRIKA LA UMEME TANZANIATANESCO TAARIFA YA MABORESHO YA MIUNDOMBINU YA UMEME Shirika la umeme Tanzania,0
1016,Aussems Aeleza Hatma Ya Bocco Kwenye Penati Huku Simba Ikitua Lubumbashi Bofya kusoma zaidi,0
1017,   Wameambiwa na mwenyekiti wao kila kitu ni sawa hata kama hakiko sawa ndio maana mteuliwa wake akitangaza kuna dengu wakati kw,0
1022,Capital City Marathon itakuwa ikifanyika kila mwaka kuanzia sasa na lengo likiwa kukua na kuwa mbio za kimataifa zitakazoshirikisha wakimbia wengi Duniani,1
1023,   Okay jamani kama mnavyoona tunaendelea kukusanya mafunzo kutoka kwa mtaalamu wetu hii ni weekend ya mahusiano semina na mpa,0
1024,Habari tunaomba namba yako DM kwa msaada zaidiJ,0
1025,   Makoti ya Jeans Yapo tayari makoti ya jeans ni Chambuu Clean as new kwa wajanja wote kaa na Vaa kijanja Kariakoo mt,0
1026,   Yaani Coco huna akili ujinga wenu na yule ex wako mpumbavu umenicost sana hadi mimi hebu fikiria nimeweka bondi Gari y,-1
1027,   TAKUKURU mkoani Mbeya imewahoji madaktari waandamizi katika Hospitali ya Rufaa Mbeya na inaendelea na uchunguzi kufuatia,0
1029,   Ukimya wa Rais unanipa wasiwasi hata kulingana na katiba ni lazima Rais aonekane  Raphael Wanjala,0
1030,   UTABIRI WA HALI YA HEWA 12022020,0
1032,   Polisi lingeachana na ili suala la Gwajima Gwajima siku zote hajawahi ku behave hiviwhy now Gwajima anachofanya ni kus,0
1035,   Asante kwa ufafanuz ila waswahili ndo wanapswa kupewa kipaumbele kuliko mataifa mengine,0
1036,   Habari naitwa Invioleta Patrick Takribani Miezi Mitano Sasa Nimekuwa Nikifanya Kazi za Jamii katika Eneo la Elimu Kute,0
1037,   Jamaa yetu ana huu mzigo wa ajili ya watu wenye vidonda vya tumbo Imetengenezwa kwa mimea kwa 100 Mgonjwa,0
1038,   Hii ni Hatua Muhimu sana pongezi kwa kikao hicho binafsi ninaamini kuwa pamoja na miundombinu ndani ya Msitu wa Pugu kuan,1
1039,TAARIFA MUHIMU KWA WATANZANIA,0
1040,   Meko ni tapeli na MWIZI una kazi ya kujitapa hapa tuna hela sijui nini 6bn zinakutoa jasho mxxxx Lipa hela ya wakulima,-1
1041,   Moja ya mambo muhimu ambayo sisi watu wazima tunaweza kufanya kwa watoto wadogo ni kuwajenga kwenye namna ambayo tungetaka wa,1
1042,Ahsante kwa kutembelea ukurasa wetu wa mitandao ya kijamii hakika tutazidi kukupa kile unachohitaji AhsanteOE,1
1043,   The land of Kilimanjaro and Zanzibar,0
1045,   3 Kuonyesha kwa vitendo mfano kwa kujaribu kutatua changamoto zinazowakabili vijana na jamii kwa ujumla 4 Kujitolea kutek,0
1046,   Mkurugenzi Mtendaji wa Benki ya Equity T Robert Kiboti akitoa huduma kwa mmoja wa wateja waliofika kwa ajili ya kupata,0
1047,SPIKA JOB NDUGAI AMTEMBELEA NA KUMPA POLE RAIS MSTAAFU JAKAYA KIKWETE,0
1048,Nikila hicho chakula minyoo yangu ya tumboni inaweza kuzimia kwa kupata mshituko maana Ni surprise kwao,-1
1049,Habari tunaomba namba yenye shida DM kwa msaada zaidiJ,0
1050,   Happy Birthday Bro Mungu Azidi Kukubariki Kila Iitwapo Leo,1
1051,lakini pia tuliweza kuwarudishia fidia ya vifurushi vyao wateja waliyojiunga na kushindwa kuvitumia kwa siku husika na pia vilidumu ndani ya masaa 24 Ahsante WN,0
1052,   IndeedWanasema Eti kama Album Ingekuwa Nzuri asingelipa Influencers Kuipush Halafu Same People Unawakuta Wanapush,0
1053,   Eti shule zinafelisha Iv ni wanafunzi ndoo tatzo ama shule Shule nini Na kwanini shule zingne wanafunzi wanafaulu,0
1054,Don tunaomba ufahamu kuwa muunganiko huu hautaathiri taratibu za kutoa hudumakwani utaendelea kupata huduma zetu bora kama kawaida bila usumbufu wowote Ahsante,0
1055,Ktk makosa 3 ya kutoa nyaraka za uongo mshitakiwa atatumikia kifungo cha miaka 5 jela kwa kila kosa Makosa 14 ya kujipatia fedha kwa njia ya udanganyifu ni miaka 6 jela kwa kila kosa Hakimu alisema adhabu hizo zitaenda kwa,-1
1056,AMANI NA UTULIVU IWE KWA AFRIKA NZIMA,1
1057,Waziri wa Afya amesema Tanzania imepata pongezi kutoka kituo cha kimataifa cha kufatilia kutathmini kutoa taarifa na kuchukua hatua CDC kwa kufanya vizruri katika utekelezaji huo hasa katika magonjwa ya mlipuko,1
1059,Sio mbayatutaishi naeana exposure Kikwete fulani mwenye kipara,0
1060,Habari tunaomba radhi kwa usumbufu unaojitokeza Tafadhali tuandikie mita namba yako kwenye DM kwa msaada zaidi PJ,0
1062,Ahsante kwa kuturipotia tatizo lako na pole kwa usumbufu uliojitokezasamahani tunaomba ututumie nambari yako DM kwa msaada zaidi LM,0
1063,Habari a man of people Tafadhali tunaomba utupe taarifa kamili kuhusiana na tatizo la network namba ya simu inbox Mahali husika na tatizo limeanza lini ,1
1064,Tupambane na lughahatuna chetu ndo maana kiingereza hatuwezi kukiepukania tunayo ila uwezo hatuna,0
1065,Habari Sammyawadh asante kwa taarifa tunaomba namba yako ya simu kwenye inbox kwa ajili ya taarifa zaidi,0
1067,   PICHA Mbunge wa Kilombero Peter Lijualikali akitoka leo katika gereza la Ukonga baada ya Mahakama Kuu kufuta hukumu,0
1068,   Mko tayari nimlete HAMZA hapa kinaga ubaga Ni story ya kusikitisha sana I cant hold it,0
1071,   Kama hawa waliowachukua kina ROMA na MONI ni POLISI na kuwapeleka kusikojulikana basi hii nchi ilipofika ni kubaya san,-1
1072,kizaz cha ajabu sana,0
1073,Wolves watalinda ushindi wa goli 40 na kufuzu hatua inayofuata Europa League Bet kwa Odds kali ulipwe Papo Hapo Bet,0
1074,Habari Anuaritunapenda kukufahamisha kwamba Mortagage ni mkopo wa nyumba unaotolewa kwaajili ya kujengaukarabati na manunuzi ya nyumbaKaribu tukuhudumie ndoto zako na kuwa na makazi bora na mkop,0
1075,   Asanteni sana kwa kushare post yangu ya Jana hatimae nimepata oda ya kitanda dizaini kama ya kile nlichopost Jana  Oda tu,1
1076,Nchi 120 zinaunga mkono mkataba wa Roma na mahakama ya kimataifa ya uhalifu  Mwaka huu ni miaka 20 tangu kuridhiwa kwa Fahamu zaidi kazi za ,1
1077,   Meneja Mwandamizi Biashara za Serikali Dkt Danford Muyango akizungumza katika hafla ya ufunguzi wa maadhimisho ya siku,0
1079,   Tuliambiwa na wahenga kinga ni bora kuliko tibaLakini hawakusema ukishindwa kukinga basi usitibuMimba isiwe kisingizi,0
1080,   Ninapo kosa hela washkaji wanatoweka ninaporekebisha pumbavu wanasogea,-1
1081,   Ongeza sauti tumekusikia Neno pana hili,0
1084,SERIKALI YATARAJIA KUWA NA WATOA HUDUMU WA AFYA NGAZI YA JAMII ZAIDI YA ,0
1085,Oktoba 29 1959 alizaliwa Rais wa Jamhuri ya muungano wa Tanzania Dkt  tunamtakia heri na baraka katika siku yake hii muhimu ya kutimiza umri wa miaka 59,0
1086,   Klabu mbili zinazoshiriki Ligi Kuu Uingereza za amp zinamuwania nyota wa anayekipig,0
1088,   Aisee bro life ni gumu sanaa kitaaa unaweza fikiria mambo yasiyofikirika yani acha tuombe mungu labda barak,-1
1089,wanakutana na dimbani Mara yat mwisho walipochuana Utd walishinda10  leo unadhani itakuaje Ingia kuweka bashiri yako ushinde,1
1091,Ikiwa leo Aprili 18 ni siku ya makumbusho hebu tuambie unaielewa na kuienzi vipi siku hii Tunaye mzee Charles aliyeelezea umuhimu wa siku hii kwa Taifa kwa ujumla   Usikose kujiunga nasi,0
1092,   Polisi Morogoro yadaka mtandao wa wizi yapo magari nyama na nyara ,-1
1093,   Mimi Kuliko Niangalie Status Za Whatsapp Nimalize Bundle Bora Nitafute Movie Zilizo Tafsiriwa Niwe Naangalia Pole Pole,0
1094,Pole kwa tatizotunaomba namba yako DM kwa msaada zaidi,0
1098,   Sasa unaweza kulipia bili zako uwapo nyumbani kwakoNi rahisi piga 15022Jaribu leo,1
1099,   ishirikiane na wadau w habari kama na kusimamia uwepo wa sera ya jinsia na utekelezaji wake,0
1102,   Episode 4 hii ni Tamthilia yenye kuburudisha na iliyojaa mafunzo mengi ndani yake hususani sisi raia wa ki,1
1103,   Huyu Mtoto Anaitwa Buari Blasisi Mtalo Anasema anaishi kata ya Mwembetogwa Msikitini Iringa Yupo Arusha Kituo cha poli,0
1106,   Ikiwa hawa wengine wenye magonjwa haya adimu wameweza kufanikiwa na kujitengenezea umaarufu kwa nini isiwe hivyo kwa,1
1107,   Kesho ni natamani tufanye kamjadala ka Nyerere legacy is it still valid for our Young Generation Kama una,0
1108,   Je Wajua Imekua ni kawaida kwa watu kufanya mapenzi kinyume na maumbile Kisheria ni kosa la jinai na adhabu yake ni k,-1
1110,   Klabu ya Aston Villa imetangaza kumsajili nyota wa soka Mbwana kwa mkataba wa miaka minne na nusu kuto,1
1111,   Hakika wameonesha udhaifu mkubwa kutokuwa na  common opposition front  Hii inamaanisha wamejigawa we,-1
1113,Karibu sana Mteja wetu,1
1114,   Upo sahihi Haimaanishi Mkoa ambao una asilimia kubwa ndio Mkoa ambao una idadi kubwa maana hiyo inatokana na wingi watu k,0
1115,Endelea kuzihesabu zinaweza kuwa chache au zaidi ya hapoTL,0
1116,   Mwigulu nchemba waziri wa Fedha anasema kuwahakikishia watanzania wote kuwa gawio hili tutalitumia kuwaletea maendeleo,1
1118,Simba mmeshinda kwasababu yanga ni pungufu Na refa pia ni wa kwenu siku zote kwanini asingetafutwa refa mwingine Wa final,-1
1119,   Kuhusu shindano la mtaji wa biashara Kwa kipindi kirefu sasa tumekuwa kimya sana kwenye maswala yetu ya shindano la mtaji wa,0
1121,wizara imeweka kanuni kunufaisha Taifa1hakuna mgodi utakaotolewa leseni bila serikali kuwa na hisa 2 wachmbaj wazawa 1st,1
1122,   Waziri wa AfyaMaendeleo ya JamiiJinsiaWazee na Watoto Mhe akiongea na wanakijiji wa kata ya Mdemu hawapo picha,0
1123,   ajira za serikali kwanza zinatokana na mahitaji ya huduma za kijamii leo tujiulize shule zina walimu wa kut,0
1124,Unatafuta Hela kwa Shida Unanunua iPhone unawasha tu unaona watu wanapeana mikono Kwenye Screen Kama wale watu wa Nokia,0
1125,   Tuwape watoto majina mazuri na Wanapofanya Makosa TUSIWAITE kwa majina Mbadala Bwa Jini Mbuzi Dude Zimwi,0
1127,UMISAVUTA  MICHEZO  MTWARA Mashindano ya Umoja wa michezo na sanaa vyuo vya ualimu Tanzania UMISAVUTA kitaifa yameanza kutimua vumbi Mkoani Mtwara Mashindano hayo yamejumuisha vyuo 35 vya ualimu vya serikali,0
1128,unavyoweza kujiunga kulingana na matumizi yako na thamani ya pesa yako tafadhali tufahamishe ikiwa una suala lolote kuhusu huduma zetu,0
1130,   Februari 11 kila mwaka ni Siku ya Kimataifa ya Wanawake na Wasichana katika Taaluma ya Sayansi Ni sababu zipi zinazopel,0
1131,   Nilikuwa na kama laki moja na nusu mkononi Hapo nilikuwa najichanga ili niweze kulipa kodi ya nyumba Kila simu ninayopi,0
1132,Tafadhali tufahamishe unapatikana wapi,0
1134,Habari ahsante kwa kuwasiliana nasi Naomba ufafanuzi kwa msaada zaidiLL,0
1135,Habari yakotunashukuru kwa kushiriki nasi kwenye ukurasa wetu,1
1139,Walimu wamefundisha wanafunzi miaka 4 na wengine wamefail sembuse as miez tu,0
1140,Habari pole sana kwa changamoto Tunaomba namba yako DM kwa msaada zaidiKA,0
1141,Sikiliza tena utaelewa tukuna word play nyingi tu kafanya humosikiliza kama mpenz wa hip hop na sio mwalimu wa language,0
1142,Kipindi cha pili Kichuya anawanyanyua Wana msimbazi 10,1
1144, MBOWE ASHINDA KWA KISHINDO UENYEKITI CHADEMA,1
1145,Habari Mandela tunaomba ufike dukani kwetu kwa msaada zaidi,1
1146,Ahsante kwa kuwasiliana nasi Pole sana kwa changamoto uliyoipata Tunapenda kukufahamisha kuwa wateja wote walipewa MB 300 kama pole lakini pia tuliweza kuwarudishia vifurushi vyao walivyojiunga na kushindwa kuvitumia kwa siku husika kama,0
1147,Limefika na kuwasilishwa kwa ajili ya hatua zaidi,0
1148,   Ndoto sio ile unayoiota ukiwa umelalabali ni ile inayokufanya usilale Fursa 2016,0
1149,tufahamishe ulipopata changamoto ili tuweze kurekebisha tafadhali,0
1152,leo man u atoboi,0
1154,   Simba wa Bidhaa zinazodumu Na imara Ndiyo Jina sahihi Kwetu  Sisi Ni wauzaji Wa Dustbin Kwa mahitaji ya Nyumbani  m,0
1155,   Ni muda muafaka sasa wa kutofautisha jengo la shule na elimu kama elimu inaweza kutolewa chini ya mwembe basi inaweza ku,0
1158,    Fangasi na bakteria wanapostawi miguuni husababisha miguu kutoa harufu Ukiloweka miguu kwenye maji yenye,0
1159,   Heee Wa kudumu Hatuna cheo hicho bwana Mazungumzo na Bw Acley yameshafanyika Marietha ataondoka Jumamosi,0
1160,Habaritunaomba radhi kwa usumbufu wowote uliojitokezatunakuomba utupatie namba zako za simu DM tafadhali hm,1
1161,Tunalifanyia kazi tatizo la upatikanaji wa mtandao wilayanilaini za TTCL zinafanya kazi kwenye simu zote hadi vitochi,0
1162,Ufafanuzi juu ya kufanyika kwa Kikao cha Kamati Kuu ya Novemba 19 na 20 na Kikao cha Halmashauri Kuu Taifa Novemba 22 na 23 jijini Dar es Salaam,0
1163,Asante kwa kuwa nasiTumia Ezypesa na Ushinde,1
1164,   Niwatu wenye maendeleo mtandaoni ila ukija na uhalisia wao ni zero,1
1165,   Mungu tusaidie mafirstborn wote amen,1
1166,   Je wajua kuhusu muongozo wa manunuzi ya umma unaosimamiwa na Mamlaka ya Udhibiti na Manunuzi ya Umma PPRA na fursa zilizo,0
1168,   TTCL Makao Makuu yazindua eneo jipya la Mapokezi Ni Reception Bab kubwa Wateja kuendelea kupewa kipaumbele katika mi,1
1169,Wakati kunyima haki za binadamu ndiyo shida kuchochea haki hizi ni moja ya suluhisho,0
1170,Habari Gallus Asante kwa taharifaPole kwa Changamoto ulizo kutana nazo Tutawasiliana na Tawi Husika kuweza Litatua hiyo,0
1171,   Katika kuhakikisha tunafikia 5050 Wanahabari wana Wajibu wa Kuhakikisha Wanafichua Na Kukemea Maovu Yote wanayokutana Nay,1
1172, Jenga Bet  Turkey vs Greece Mara ya mwisho timu hizi zimekutana kwenye mechi ya kirafiki Nov 2015 ambapo walitoka sare ya 00Itakuwaje leo Cheza kwenye masoko zaidi ya 6 ndani ya mechi 1ushinde zaidi  Cheza,1
